。	*	*	。	補助記号	句点	*	*	*	*	O	O

ところ	トコロ	トコロ	所	名詞	普通名詞	副詞可能	*	*	*	B-FAM	B-FAM
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	I-FAM	I-FAM
、	*	*	、	補助記号	読点	*	*	*	*	O	O
都	ト	ト	都	名詞	普通名詞	一般	*	*	*	O	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	O	O
「	*	*	「	補助記号	括弧開	*	*	*	*	O	O
薬事	ヤクジ	ヤクジ	薬事	名詞	普通名詞	一般	*	*	*	O	O
法	ホー	ホウ	法	名詞	普通名詞	一般	*	*	*	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	O	O
規定	キテー	キテイ	規定	名詞	普通名詞	サ変可能	*	*	*	O	O
さ	サ	スル	為る	動詞	非自立可能	*	*	サ行変格	未然形-サ	O	O
れ	レ	レル	れる	助動詞	*	*	*	助動詞-レル	連用形-一般	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	O	O
いる	イル	イル	居る	動詞	非自立可能	*	*	上一段-ア行	連体形-一般	O	O
適正	テキセー	テキセイ	適正	形状詞	一般	*	*	*	*	O	O
な	ナ	ダ	だ	助動詞	*	*	*	助動詞-ダ	連体形-一般	O	O
表示	ヒョージ	ヒョウジ	表示	名詞	普通名詞	サ変可能	*	*	*	O	O
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	O	O
なさ	ナサ	ナス	成す	動詞	一般	*	*	五段-サ行	未然形-一般	O	O
れ	レ	レル	れる	助動詞	*	*	*	助動詞-レル	連用形-一般	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	O	O
い	イ	イル	居る	動詞	非自立可能	*	*	上一段-ア行	未然形-一般	O	O
ない	ナイ	ナイ	ない	助動詞	*	*	*	助動詞-ナイ	終止形-一般	O	O
」	*	*	」	補助記号	括弧閉	*	*	*	*	O	O
と	ト	ト	と	助詞	格助詞	*	*	*	*	O	O
、	*	*	、	補助記号	読点	*	*	*	*	O	O
開店	カイテン	カイテン	開店	名詞	普通名詞	サ変可能	*	*	*	O	O
直前	チョクゼン	チョクゼン	直前	名詞	普通名詞	副詞可能	*	*	*	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	O	O
販売	ハンバイ	ハンバイ	販売	名詞	普通名詞	サ変可能	*	*	*	O	O
中止	チューシ	チュウシ	中止	名詞	普通名詞	サ変可能	*	*	*	O	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	O	O
指導	シドー	シドウ	指導	名詞	普通名詞	サ変可能	*	*	*	O	O
し	シ	スル	為る	動詞	非自立可能	*	*	サ行変格	連用形-一般	O	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	終止形-一般	O	O
。	*	*	。	補助記号	句点	*	*	*	*	O	O

組織	ソシキ	ソシキ	組織	名詞	普通名詞	サ変可能	*	*	*	O	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O	O
見え	ミエ	ミエル	見える	動詞	一般	*	*	下一段-ア行	未然形-一般	O	O
ない	ナイ	ナイ	ない	助動詞	*	*	*	助動詞-ナイ	連体形-一般	O	O
ルール	ルール	ルール	ルール-rule	名詞	普通名詞	一般	*	*	*	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	O	O
従う	シタガウ	シタガウ	従う	動詞	一般	*	*	五段-ワア行	連体形-一般	O	O
限り	カギリ	カギリ	限り	名詞	普通名詞	副詞可能	*	*	*	O	O
、	*	*	、	補助記号	読点	*	*	*	*	O	O
自分	ジブン	ジブン	自分	名詞	普通名詞	一般	*	*	*	O	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	O	O
善悪	ゼンアク	ゼンアク	善悪	名詞	普通名詞	一般	*	*	*	O	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	O	O
判断	ハンダン	ハンダン	判断	名詞	普通名詞	サ変可能	*	*	*	O	O
し	シ	スル	為る	動詞	非自立可能	*	*	サ行変格	未然形-一般	O	O
なく	ナク	ナイ	ない	助動詞	*	*	*	助動詞-ナイ	連用形-一般	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	B-FAM	B-FAM
いい	イー	ヨイ	良い	形容詞	非自立可能	*	*	形容詞	連体形-一般	I-FAM	I-FAM
日本	ニッポン	ニッポン	日本	名詞	固有名詞	地名	国	*	*	O	O
社会	シャカイ	シャカイ	社会	名詞	普通名詞	一般	*	*	*	O	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	O	O
生きる	イキル	イキル	生きる	動詞	一般	*	*	上一段-カ行	連体形-一般	O	O
の	ノ	ノ	の	助詞	準体助詞	*	*	*	*	O	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	O	O
楽	ラク	ラク	楽	名詞	普通名詞	形状詞可能	*	*	*	O	O
だ	ダ	ダ	だ	助動詞	*	*	*	助動詞-ダ	終止形-一般	O	O
と	ト	ト	と	助詞	格助詞	*	*	*	*	O	B-FAM
も	モ	モ	も	助詞	係助詞	*	*	*	*	O	I-FAM
思う	オモウ	オモウ	思う	動詞	一般	*	*	五段-ワア行	終止形-一般	O	O
。	*	*	。	補助記号	句点	*	*	*	*	O	O

しかし	シカシ	シカシ	然し	接続詞	*	*	*	*	*	O	O
自立	ジリツ	ジリツ	自立	名詞	普通名詞	サ変可能	*	*	*	O	O
し	シ	スル	為る	動詞	非自立可能	*	*	サ行変格	連用形-一般	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	O	O
もらう	モラウ	モラウ	貰う	動詞	非自立可能	*	*	五段-ワア行	連体形-一般	O	O
ため	タメ	タメ	為	名詞	普通名詞	副詞可能	*	*	*	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	O	O
も	モ	モ	も	助詞	係助詞	*	*	*	*	O	O
、	*	*	、	補助記号	読点	*	*	*	*	O	O
私	ワタクシ	ワタクシ	私-代名詞	代名詞	*	*	*	*	*	O	O
たち	タチ	タチ	達	接尾辞	名詞的	一般	*	*	*	O	O
ボランティア	ボランティア	ボランティア	ボランティア-volunteer	名詞	普通名詞	一般	*	*	*	O	O
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	O	O
世話	セワ	セワ	世話	名詞	普通名詞	サ変可能	*	*	*	O	O
し	シ	スル	為る	動詞	非自立可能	*	*	サ行変格	連用形-一般	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	B-FAM	O
いい	イー	ヨイ	良い	形容詞	非自立可能	*	*	形容詞	連体形-一般	I-FAM	I-FAM
こと	コト	コト	事	名詞	普通名詞	一般	*	*	*	O	O
、	*	*	、	補助記号	読点	*	*	*	*	O	O
いけ	イケ	イク	行く	動詞	非自立可能	*	*	下一段-カ行	未然形-一般	O	O
ない	ナイ	ナイ	ない	助動詞	*	*	*	助動詞-ナイ	連体形-一般	O	O
こと	コト	コト	事	名詞	普通名詞	一般	*	*	*	O	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O	O
境目	サカイメ	サカイメ	境目	名詞	普通名詞	一般	*	*	*	O	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	O	O
見極め	ミキワメ	ミキワメル	見極める	動詞	一般	*	*	下一段-マ行	連用形-一般	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	O	O
いか	イカ	イク	行く	動詞	非自立可能	*	*	五段-カ行	未然形-一般	O	O
なけれ	ナケレ	ナイ	ない	助動詞	*	*	*	助動詞-ナイ	仮定形-一般	O	O
ば	バ	バ	ば	助詞	接続助詞	*	*	*	*	O	O
、	*	*	、	補助記号	読点	*	*	*	*	O	O
と	ト	ト	と	助詞	格助詞	*	*	*	*	O	O
考え	カンガエ	カンガエル	考える	動詞	一般	*	*	下一段-ア行	連用形-一般	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	O	O
いる	イル	イル	居る	動詞	非自立可能	*	*	上一段-ア行	終止形-一般	O	O
。	*	*	。	補助記号	句点	*	*	*	*	O	O

勤評	キンヒョー	キンヒョウ	勤評	名詞	普通名詞	一般	*	*	*	O	O
導入	ドーニュー	ドウニュウ	導入	名詞	普通名詞	サ変可能	*	*	*	O	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	O	O
、	*	*	、	補助記号	読点	*	*	*	*	O	O
一	ヒト	ヒト	一	名詞	数詞	*	*	*	*	O	O
つ	ツ	ツ	つ	接尾辞	名詞的	助数詞	*	*	*	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	O	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	O	O
校長	コーチョー	コウチョウ	校長	名詞	普通名詞	一般	*	*	*	O	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O	O
管理	カンリ	カンリ	管理	名詞	普通名詞	サ変可能	*	*	*	O	O
職	ショク	ショク	職	名詞	普通名詞	一般	*	*	*	O	O
化	カ	カ	化	接尾辞	名詞的	サ変可能	*	*	*	O	O
だっ	ダッ	ダ	だ	助動詞	*	*	*	助動詞-ダ	連用形-促音便	O	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	終止形-一般	O	O
と	ト	ト	と	助詞	格助詞	*	*	*	*	O	B-FAM
いっ	イッ	イウ	言う	動詞	一般	*	*	五段-ワア行	連用形-促音便	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	B-FAM	B-FAM
いい	イー	ヨイ	良い	形容詞	非自立可能	*	*	形容詞	終止形-一般	I-FAM	I-FAM
。	*	*	。	補助記号	句点	*	*	*	*	O	O

派遣	ハケン	ハケン	派遣	名詞	普通名詞	サ変可能	*	*	*	O	O
労働	ロードー	ロウドウ	労働	名詞	普通名詞	サ変可能	*	*	*	O	O
者	シャ	シャ	者	接尾辞	名詞的	一般	*	*	*	O	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	O	O
テーマ	テーマ	テーマ	テーマ-theme	名詞	普通名詞	一般	*	*	*	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	O	O
し	シ	スル	為る	動詞	非自立可能	*	*	サ行変格	連用形-一般	O	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	連体形-一般	O	O
「	*	*	「	補助記号	括弧開	*	*	*	*	O	O
がんばっ	ガンバッ	ガンバル	頑張る	動詞	一般	*	*	五段-ラ行	連用形-促音便	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	B-C	B-C
よかっ	ヨカッ	ヨイ	良い	形容詞	非自立可能	*	*	形容詞	連用形-促音便	I-C	I-C
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	終止形-一般	O	O
　	*	*	　	空白	*	*	*	*	*	O	O
派遣	ハケン	ハケン	派遣	名詞	普通名詞	サ変可能	*	*	*	O	O
から	カラ	カラ	から	助詞	格助詞	*	*	*	*	O	O
正	セー	セイ	正	名詞	普通名詞	一般	*	*	*	O	O
社員	シャイン	シャイン	社員	名詞	普通名詞	一般	*	*	*	O	O
へ	エ	ヘ	へ	助詞	格助詞	*	*	*	*	O	O
」	*	*	」	補助記号	括弧閉	*	*	*	*	O	O
（	*	*	（	補助記号	括弧開	*	*	*	*	O	O
民主	ミンシュ	ミンシュ	民主	名詞	普通名詞	一般	*	*	*	O	O
法律	ホーリツ	ホウリツ	法律	名詞	普通名詞	一般	*	*	*	O	O
協会	キョーカイ	キョウカイ	協会	名詞	普通名詞	一般	*	*	*	O	O
派遣	ハケン	ハケン	派遣	名詞	普通名詞	サ変可能	*	*	*	O	O
労働	ロードー	ロウドウ	労働	名詞	普通名詞	サ変可能	*	*	*	O	O
研究	ケンキュー	ケンキュウ	研究	名詞	普通名詞	サ変可能	*	*	*	O	O
会	カイ	カイ	会	名詞	普通名詞	一般	*	*	*	O	O
編	ヘン	ヘン	編	名詞	普通名詞	助数詞可能	*	*	*	O	O
）	*	*	）	補助記号	括弧閉	*	*	*	*	O	O
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	O	O
この	コノ	コノ	此の	連体詞	*	*	*	*	*	O	O
ほど	ホド	ホド	程	名詞	普通名詞	副詞可能	*	*	*	O	O
出版	シュッパン	シュッパン	出版	名詞	普通名詞	サ変可能	*	*	*	O	O
さ	サ	スル	為る	動詞	非自立可能	*	*	サ行変格	未然形-サ	O	O
れ	レ	レル	れる	助動詞	*	*	*	助動詞-レル	連用形-一般	O	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	終止形-一般	O	O
＝	*	*	＝	補助記号	一般	*	*	*	*	O	O
写真	シャシン	シャシン	写真	名詞	普通名詞	一般	*	*	*	O	O
。	*	*	。	補助記号	句点	*	*	*	*	O	O

いずれ	イズレ	イズレ	何れ	代名詞	*	*	*	*	*	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	B-B	B-B
せよ	セヨ	スル	為る	動詞	非自立可能	*	*	サ行変格	命令形	I-B	I-B
、	*	*	、	補助記号	読点	*	*	*	*	O	O
大	ダイ	ダイ	大	接頭辞	*	*	*	*	*	O	O
地震	ジシン	ジシン	地震	名詞	普通名詞	一般	*	*	*	O	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	O	O
いつ	イツ	イツ	何時	代名詞	*	*	*	*	*	O	O
、	*	*	、	補助記号	読点	*	*	*	*	O	O
どこ	ドコ	ドコ	何処	代名詞	*	*	*	*	*	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	O	O
起き	オキ	オキル	起きる	動詞	一般	*	*	上一段-カ行	連用形-一般	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	O	O
も	モ	モ	も	助詞	係助詞	*	*	*	*	O	I-FAM
