打て	ウテ	ウツ	打つ	動詞	一般	*	*	下一段-タ行	連用形-一般	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	B-C	B-C
良かっ	ヨカッ	ヨイ	良い	形容詞	非自立可能	*	*	形容詞	連用形-促音便	I-C	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	終止形-一般	O	O
」	*	*	」	補助記号	括弧閉	*	*	*	*	O	O
と	ト	ト	と	助詞	格助詞	*	*	*	*	O	O
笑顔	エガオ	エガオ	笑顔	名詞	普通名詞	一般	*	*	*	O	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	O	O
振り返る	フリカエル	フリカエル	振り返る	動詞	一般	*	*	五段-ラ行	連体形-一般	O	O
一	イチ	イチ	一	名詞	数詞	*	*	*	*	O	O
発	ハツ	ハツ	発	接尾辞	名詞的	一般	*	*	*	O	O
。	*	*	。	補助記号	句点	*	*	*	*	O	O

いずれ	イズレ	イズレ	何れ	代名詞	*	*	*	*	*	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	B-B	B-B
せよ	セヨ	スル	為る	動詞	非自立可能	*	*	サ行変格	命令形	I-B	I-B
オウム	オーム	オウム	鸚鵡	名詞	普通名詞	一般	*	*	*	O	O
食	ショク	ショク	食	名詞	普通名詞	助数詞可能	*	*	*	O	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	O	O
解脱	ゲダツ	ゲダツ	解脱	名詞	普通名詞	サ変可能	*	*	*	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	O	O
至る	イタル	イタル	至る	動詞	一般	*	*	五段-ラ行	連体形-一般	O	O
の	ノ	ノ	の	助詞	準体助詞	*	*	*	*	O	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	O	O
不	フ	フ	不	接頭辞	*	*	*	*	*	O	O
可能	カノー	カノウ	可能	形状詞	一般	*	*	*	*	O	O
らしい	ラシー	ラシイ	らしい	助動詞	*	*	*	助動詞-ラシイ	終止形-一般	O	O
。	*	*	。	補助記号	句点	*	*	*	*	O	O

いずれ	イズレ	イズレ	何れ	代名詞	*	*	*	*	*	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	B-B	B-B
せよ	セヨ	スル	為る	動詞	非自立可能	*	*	サ行変格	命令形	I-B	I-B
、	*	*	、	補助記号	読点	*	*	*	*	O	O
住専	ジューセン	ジュウセン	住専	名詞	固有名詞	一般	*	*	*	O	O
七	ナナ	ナナ	七	名詞	数詞	*	*	*	*	O	O
社	シャ	シャ	社	名詞	普通名詞	助数詞可能	*	*	*	O	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	O	O
整理	セーリ	セイリ	整理	名詞	普通名詞	サ変可能	*	*	*	O	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	O	O
免れ	マヌガレ	マヌガレル	免れる	動詞	一般	*	*	下一段-ラ行	未然形-一般	O	O
まい	マイ	マイ	まい	助動詞	*	*	*	助動詞-マイ	終止形-一般	O	O
。	*	*	。	補助記号	句点	*	*	*	*	O	O

前年	ゼンネン	ゼンネン	前年	名詞	普通名詞	副詞可能	*	*	*	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	B-FAM	B-FAM
比べ	クラベ	クラベル	比べる	動詞	一般	*	*	下一段-バ行	連用形-一般	I-FAM	I-FAM
四	ヨン	ヨン	四	名詞	数詞	*	*	*	*	O	O
カ月	カゲツ	カゲツ	箇月	名詞	普通名詞	助数詞可能	*	*	*	O	O
アップ	アップ	アップ	アップ-up	名詞	普通名詞	サ変可能	*	*	*	O	O
し	シ	スル	為る	動詞	非自立可能	*	*	サ行変格	連用形-一般	O	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	終止形-一般	O	O
。	*	*	。	補助記号	句点	*	*	*	*	O	O

それ	ソレ	ソレ	其れ	代名詞	*	*	*	*	*	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	B-FAM	B-FAM
比べ	クラベ	クラベル	比べる	動詞	一般	*	*	下一段-バ行	連用形-一般	I-FAM	I-FAM
、	*	*	、	補助記号	読点	*	*	*	*	O	O
非	ヒ	ヒ	非	接頭辞	*	*	*	*	*	O	O
依存	イゾン	イゾン	依存	名詞	普通名詞	サ変可能	*	*	*	O	O
型	ガタ	ガタ	型	接尾辞	名詞的	一般	*	*	*	O	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	O	O
十	ジュー	ジュウ	十	名詞	数詞	*	*	*	*	O	O
年	ネン	ネン	年	名詞	普通名詞	助数詞可能	*	*	*	O	O
、	*	*	、	補助記号	読点	*	*	*	*	O	O
二十	ニジュー	ニジュウ	二十	名詞	数詞	*	*	*	*	O	O
年	ネン	ネン	年	名詞	普通名詞	助数詞可能	*	*	*	O	O
と	ト	ト	と	助詞	格助詞	*	*	*	*	O	O
長い	ナガイ	ナガイ	長い	形容詞	一般	*	*	形容詞	連体形-一般	O	O
経過	ケーカ	ケイカ	経過	名詞	普通名詞	サ変可能	*	*	*	O	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	O	O
網膜	モーマク	モウマク	網膜	名詞	普通名詞	一般	*	*	*	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	O	O
変化	ヘンカ	ヘンカ	変化	名詞	普通名詞	サ変可能	*	*	*	O	O
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	O	O
起きる	オキル	オキル	起きる	動詞	一般	*	*	上一段-カ行	終止形-一般	O	O
。	*	*	。	補助記号	句点	*	*	*	*	O	O

日本	ニッポン	ニッポン	日本	名詞	固有名詞	地名	国	*	*	O	O
靴	クツ	クツ	靴	名詞	普通名詞	一般	*	*	*	O	O
総合	ソーゴー	ソウゴウ	総合	名詞	普通名詞	サ変可能	*	*	*	O	O
研究	ケンキュー	ケンキュウ	研究	名詞	普通名詞	サ変可能	*	*	*	O	O
会	カイ	カイ	会	名詞	普通名詞	一般	*	*	*	O	O
（	*	*	（	補助記号	括弧開	*	*	*	*	O	O
佐宗	サソー	サソウ	サソウ	名詞	固有名詞	人名	姓	*	*	O	O
慶	ケー	ケイ	ケイ	名詞	固有名詞	人名	名	*	*	O	O
吾	ワレ	ワレ	我	代名詞	*	*	*	*	*	O	O
会長	カイチョー	カイチョウ	会長	名詞	普通名詞	一般	*	*	*	O	O
、	*	*	、	補助記号	読点	*	*	*	*	O	O
会員	カイイン	カイイン	会員	名詞	普通名詞	一般	*	*	*	O	O
約	ヤク	ヤク	約	接頭辞	*	*	*	*	*	O	O
８	ハチ	ハチ	八	名詞	数詞	*	*	*	*	O	O
０	レー	レイ	零	名詞	数詞	*	*	*	*	O	O
社	シャ	シャ	社	名詞	普通名詞	助数詞可能	*	*	*	O	O
）	*	*	）	補助記号	括弧閉	*	*	*	*	O	O
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	O	O
１	イチ	イチ	一	名詞	数詞	*	*	*	*	O	O
９	キュー	キュウ	九	名詞	数詞	*	*	*	*	O	O
９	キュー	キュウ	九	名詞	数詞	*	*	*	*	O	O
２	ニ	ニ	二	名詞	数詞	*	*	*	*	O	O
年	ネン	ネン	年	名詞	普通名詞	助数詞可能	*	*	*	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	O	O
７	ナナ	ナナ	七	名詞	数詞	*	*	*	*	O	O
０	レー	レイ	零	名詞	数詞	*	*	*	*	O	O
０	レー	レイ	零	名詞	数詞	*	*	*	*	O	O
０	レー	レイ	零	名詞	数詞	*	*	*	*	O	O
人	ニン	ニン	人	接尾辞	名詞的	一般	*	*	*	O	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O	O
足型	アシガタ	アシガタ	足型	名詞	普通名詞	一般	*	*	*	O	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	O	O
調べ	シラベ	シラベル	調べる	動詞	一般	*	*	下一段-バ行	連用形-一般	O	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	連体形-一般	O	O
ところ	トコロ	トコロ	所	名詞	普通名詞	副詞可能	*	*	*	O	O
、	*	*	、	補助記号	読点	*	*	*	*	O	O
２	ニ	ニ	二	名詞	数詞	*	*	*	*	O	O
０	レー	レイ	零	名詞	数詞	*	*	*	*	O	O
代	ダイ	ダイ	代	名詞	普通名詞	助数詞可能	*	*	*	O	O
男性	ダンセー	ダンセイ	男性	名詞	普通名詞	一般	*	*	*	O	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O	O
足長	アシナガ	アシナガ	足長	名詞	普通名詞	一般	*	*	*	O	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	O	O
平均	ヘーキン	ヘイキン	平均	名詞	普通名詞	サ変可能	*	*	*	O	O
２	ニ	ニ	二	名詞	数詞	*	*	*	*	O	O
５	ゴ	ゴ	五	名詞	数詞	*	*	*	*	O	O
・	*	*	・	補助記号	一般	*	*	*	*	O	O
２	ニ	ニ	二	名詞	数詞	*	*	*	*	O	O
６	ロク	ロク	六	名詞	数詞	*	*	*	*	O	O
センチ	センチ	センチ	センチ-centimetre	名詞	普通名詞	助数詞可能	*	*	*	O	O
、	*	*	、	補助記号	読点	*	*	*	*	O	O
同	ドー	ドウ	同	名詞	普通名詞	一般	*	*	*	O	O
女性	ジョセー	ジョセイ	女性	名詞	普通名詞	一般	*	*	*	O	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	O	O
２	ニ	ニ	二	名詞	数詞	*	*	*	*	O	O
３	サン	サン	三	名詞	数詞	*	*	*	*	O	O
・	*	*	・	補助記号	一般	*	*	*	*	O	O
０	レー	レイ	零	名詞	数詞	*	*	*	*	O	O
１	イチ	イチ	一	名詞	数詞	*	*	*	*	O	O
センチ	センチ	センチ	センチ-centimetre	名詞	普通名詞	助数詞可能	*	*	*	O	O
で	デ	ダ	だ	助動詞	*	*	*	助動詞-ダ	連用形-一般	O	O
、	*	*	、	補助記号	読点	*	*	*	*	O	O
５	ゴ	ゴ	五	名詞	数詞	*	*	*	*	O	O
０	レー	レイ	零	名詞	数詞	*	*	*	*	O	O
代	ダイ	ダイ	代	名詞	普通名詞	助数詞可能	*	*	*	O	O
以上	イジョー	イジョウ	以上	名詞	普通名詞	副詞可能	*	*	*	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	B-FAM	B-FAM
比べ	クラベ	クラベル	比べる	動詞	一般	*	*	下一段-バ行	連用形-一般	I-FAM	I-FAM
、	*	*	、	補助記号	読点	*	*	*	*	O	O
男性	ダンセー	ダンセイ	男性	名詞	普通名詞	一般	*	*	*	O	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	O	O
７	ナナ	ナナ	七	名詞	数詞	*	*	*	*	O	O
・	*	*	・	補助記号	一般	*	*	*	*	O	O
９	キュー	キュウ	九	名詞	数詞	*	*	*	*	O	O
ミリ	ミリ	ミリ	ミリ-milli	名詞	普通名詞	助数詞可能	*	*	*	O	O
、	*	*	、	補助記号	読点	*	*	*	*	O	O
女性	ジョセー	ジョセイ	女性	名詞	普通名詞	一般	*	*	*	O	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	O	O
２	ニ	ニ	二	名詞	数詞	*	*	*	*	O	O
・	*	*	・	補助記号	一般	*	*	*	*	O	O
９	キュー	キュウ	九	名詞	数詞	*	*	*	*	O	O
ミリ	ミリ	ミリ	ミリ-milli	名詞	普通名詞	助数詞可能	*	*	*	O	O
長かっ	ナガカッ	ナガイ	長い	形容詞	一般	*	*	形容詞	連用形-促音便	O	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	終止形-一般	O	O
。	*	*	。	補助記号	句点	*	*	*	*	O	O

女	ジョ	ジョ	女	接頭辞	*	*	*	*	*	O	O
生徒	セート	セイト	生徒	名詞	普通名詞	一般	*	*	*	O	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	O	O
高校	コーコー	コウコウ	高校	名詞	普通名詞	一般	*	*	*	O	O
進学	シンガク	シンガク	進学	名詞	普通名詞	サ変可能	*	*	*	O	O
など	ナド	ナド	など	助詞	副助詞	*	*	*	*	O	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	O	O
悩ん	ナヤン	ナヤム	悩む	動詞	一般	*	*	五段-マ行	連用形-撥音便	O	O
で	デ	テ	て	助詞	接続助詞	*	*	*	*	O	O
い	イ	イル	居る	動詞	非自立可能	*	*	上一段-ア行	連用形-一般	O	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	終止形-一般	O	O
と	ト	ト	と	助詞	格助詞	*	*	*	*	B-FAM	B-FAM
いい	イー	イウ	言う	動詞	一般	*	*	五段-ワア行	連用形-一般	I-FAM	I-FAM
、	*	*	、	補助記号	読点	*	*	*	*	O	O
自殺	ジサツ	ジサツ	自殺	名詞	普通名詞	サ変可能	*	*	*	O	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	O	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	O	O
ない	ナイ	ナイ	無い	形容詞	非自立可能	*	*	形容詞	終止形-一般	O	O
か	カ	カ	か	助詞	終助詞	*	*	*	*	O	O
と	ト	ト	と	助詞	格助詞	*	*	*	*	O	O
み	ミ	ミル	見る	動詞	非自立可能	*	*	上一段-マ行	連用形-一般	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	O	O
調べ	シラベ	シラベル	調べる	動詞	一般	*	*	下一段-バ行	連用形-一般	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	O	O
いる	イル	イル	居る	動詞	非自立可能	*	*	上一段-ア行	終止形-一般	O	O
。	*	*	。	補助記号	句点	*	*	*	*	O	O

