あっ	アッ	アル	有る	動詞	非自立可能	*	*	五段-ラ行	連用形-促音便	2	9	O	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	連体形-一般	2	10	O	O
わけ	ワケ	ワケ	訳	名詞	普通名詞	一般	*	*	*	2	11	O	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	2	12	O	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	2	13	O	O
なく	ナク	ナイ	無い	形容詞	非自立可能	*	*	形容詞	連用形-一般	2	14	O	O
、	*	*	、	補助記号	読点	*	*	*	*	2	15	O	O
幼い	オサナイ	オサナイ	幼い	形容詞	一般	*	*	形容詞	連体形-一般	2	16	O	O
時	トキ	トキ	時	名詞	普通名詞	副詞可能	*	*	*	2	17	O	O
から	カラ	カラ	から	助詞	格助詞	*	*	*	*	2	18	O	O
病弱	ビョージャク	ビョウジャク	病弱	名詞	普通名詞	形状詞可能	*	*	*	2	19	O	O
で	デ	ダ	だ	助動詞	*	*	*	助動詞-ダ	連用形-一般	2	20	O	O
あっ	アッ	アル	有る	動詞	非自立可能	*	*	五段-ラ行	連用形-促音便	2	21	O	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	終止形-一般	2	22	O	O
と	ト	ト	と	助詞	格助詞	*	*	*	*	2	23	O	O
言わ	イワ	イウ	言う	動詞	一般	*	*	五段-ワア行	未然形-一般	2	24	O	O
れる	レル	レル	れる	助動詞	*	*	*	助動詞-レル	終止形-一般	2	25	O	O
。	*	*	。	補助記号	句点	*	*	*	*	2	26	O	O

ところ	トコロ	トコロ	所	名詞	普通名詞	副詞可能	*	*	*	2	1	B-A	B-A
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	2	2	I-A	I-A
、	*	*	、	補助記号	読点	*	*	*	*	2	3	O	O
住民	ジューミン	ジュウミン	住民	名詞	普通名詞	一般	*	*	*	2	4	O	O
と	ト	ト	と	助詞	格助詞	*	*	*	*	2	5	O	O
直接	チョクセツ	チョクセツ	直接	副詞	*	*	*	*	*	2	6	O	O
、	*	*	、	補助記号	読点	*	*	*	*	2	7	O	O
窓口	マドグチ	マドグチ	窓口	名詞	普通名詞	一般	*	*	*	2	8	O	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	2	9	O	O
接する	セッスル	セッスル	接する	動詞	一般	*	*	サ行変格	連体形-一般	2	10	O	O
市	シ	シ	市	名詞	普通名詞	一般	*	*	*	2	11	O	O
町	チョー	チョウ	町	名詞	普通名詞	助数詞可能	*	*	*	2	12	O	O
村	ソン	ソン	村	名詞	普通名詞	一般	*	*	*	2	13	O	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	2	14	O	O
うち	ウチ	ウチ	内	名詞	普通名詞	副詞可能	*	*	*	2	15	O	O
六	ロク	ロク	六	名詞	数詞	*	*	*	*	2	16	O	O
二	ニ	ニ	二	名詞	数詞	*	*	*	*	2	17	O	O
・	*	*	・	補助記号	一般	*	*	*	*	2	18	O	O
五	ゴ	ゴ	五	名詞	数詞	*	*	*	*	2	19	O	O
％	パーセント	パーセント	パーセント-percent	名詞	普通名詞	助数詞可能	*	*	*	2	20	O	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	2	21	O	O
市	シ	シ	市	名詞	普通名詞	一般	*	*	*	2	22	O	O
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	2	23	O	O
「	*	*	「	補助記号	括弧開	*	*	*	*	2	24	O	O
地方	チホー	チホウ	地方	名詞	普通名詞	一般	*	*	*	2	25	O	O
分権	ブンケン	ブンケン	分権	名詞	普通名詞	一般	*	*	*	2	26	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	2	27	O	O
つい	ツイ	ツク	つく	動詞	一般	*	*	五段-カ行	連用形-イ音便	2	28	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	2	29	O	O
意識	イシキ	イシキ	意識	名詞	普通名詞	サ変可能	*	*	*	2	30	O	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	2	31	O	O
低い	ヒクイ	ヒクイ	低い	形容詞	一般	*	*	形容詞	終止形-一般	2	32	O	O
」	*	*	」	補助記号	括弧閉	*	*	*	*	2	33	O	O
（	*	*	（	補助記号	括弧開	*	*	*	*	2	34	O	O
地方	チホー	チホウ	地方	名詞	普通名詞	一般	*	*	*	2	35	O	O
自治	ジチ	ジチ	自治	名詞	普通名詞	一般	*	*	*	2	36	O	O
経営	ケーエー	ケイエイ	経営	名詞	普通名詞	サ変可能	*	*	*	2	37	O	O
学会	ガッカイ	ガッカイ	学会	名詞	普通名詞	一般	*	*	*	2	38	O	O
調べ	シラベ	シラベ	調べ	名詞	普通名詞	一般	*	*	*	2	39	O	O
）	*	*	）	補助記号	括弧閉	*	*	*	*	2	40	O	O
と	ト	ト	と	助詞	格助詞	*	*	*	*	2	41	O	O
答え	コタエ	コタエル	答える	動詞	一般	*	*	下一段-ア行	連用形-一般	2	42	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	2	43	O	O
いる	イル	イル	居る	動詞	非自立可能	*	*	上一段-ア行	終止形-一般	2	44	O	O
。	*	*	。	補助記号	句点	*	*	*	*	2	45	O	O

ところ	トコロ	トコロ	所	名詞	普通名詞	副詞可能	*	*	*	2	1	B-A	B-A
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	2	2	I-A	I-A
、	*	*	、	補助記号	読点	*	*	*	*	2	3	O	O
国鉄	コクテツ	コクテツ	国鉄	名詞	固有名詞	一般	*	*	*	2	4	O	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	2	5	O	O
分割	ブンカツ	ブンカツ	分割	名詞	普通名詞	サ変可能	*	*	*	2	6	O	O
・	*	*	・	補助記号	一般	*	*	*	*	2	7	O	O
民営	ミンエー	ミンエイ	民営	名詞	普通名詞	一般	*	*	*	2	8	O	O
化	カ	カ	化	接尾辞	名詞的	サ変可能	*	*	*	2	9	O	O
や	ヤ	ヤ	や	助詞	副助詞	*	*	*	*	2	10	O	O
、	*	*	、	補助記号	読点	*	*	*	*	2	11	O	O
この	コノ	コノ	此の	連体詞	*	*	*	*	*	2	12	O	O
土地	トチ	トチ	土地	名詞	普通名詞	一般	*	*	*	2	13	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	2	14	O	O
隣接	リンセツ	リンセツ	隣接	名詞	普通名詞	サ変可能	*	*	*	2	15	O	O
する	スル	スル	為る	動詞	非自立可能	*	*	サ行変格	連体形-一般	2	16	O	O
新	シン	シン	新	接頭辞	*	*	*	*	*	2	17	O	O
幹線	カンセン	カンセン	幹線	名詞	普通名詞	一般	*	*	*	2	18	O	O
車両	シャリョー	シャリョウ	車両	名詞	普通名詞	一般	*	*	*	2	19	O	O
基地	キチ	キチ	基地	名詞	普通名詞	一般	*	*	*	2	20	O	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	2	21	O	O
移転	イテン	イテン	移転	名詞	普通名詞	サ変可能	*	*	*	2	22	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	2	23	O	O
伴う	トモナウ	トモナウ	伴う	動詞	一般	*	*	五段-ワア行	連体形-一般	2	24	O	O
跡地	アトチ	アトチ	跡地	名詞	普通名詞	一般	*	*	*	2	25	O	O
利用	リヨー	リヨウ	利用	名詞	普通名詞	サ変可能	*	*	*	2	26	O	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	2	27	O	O
計画	ケーカク	ケイカク	計画	名詞	普通名詞	サ変可能	*	*	*	2	28	O	O
立案	リツアン	リツアン	立案	名詞	普通名詞	サ変可能	*	*	*	2	29	O	O
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	2	30	O	O
なかなか	ナカナカ	ナカナカ	中々	副詞	*	*	*	*	*	2	31	O	O
進ま	ススマ	ススム	進む	動詞	一般	*	*	五段-マ行	未然形-一般	2	32	O	O
ず	ズ	ズ	ず	助動詞	*	*	*	助動詞-ヌ	連用形-一般	2	33	O	O
、	*	*	、	補助記号	読点	*	*	*	*	2	34	O	O
結局	ケッキョク	ケッキョク	結局	名詞	普通名詞	副詞可能	*	*	*	2	35	O	O
、	*	*	、	補助記号	読点	*	*	*	*	2	36	O	O
興和	コーワ	コウワ	興和	名詞	固有名詞	一般	*	*	*	2	37	O	O
不	フ	フ	不	接頭辞	*	*	*	*	*	2	38	O	O
動産	ドーサン	ドウサン	動産	名詞	普通名詞	一般	*	*	*	2	39	O	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	2	40	O	O
現在	ゲンザイ	ゲンザイ	現在	名詞	普通名詞	副詞可能	*	*	*	2	41	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	2	42	O	O
至る	イタル	イタル	至る	動詞	一般	*	*	五段-ラ行	連体形-一般	2	43	O	O
まで	マデ	マデ	まで	助詞	副助詞	*	*	*	*	2	44	O	O
、	*	*	、	補助記号	読点	*	*	*	*	2	45	O	O
この	コノ	コノ	此の	連体詞	*	*	*	*	*	2	46	O	O
土地	トチ	トチ	土地	名詞	普通名詞	一般	*	*	*	2	47	O	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	2	48	O	O
テニス	テニス	テニス	テニス-tennis	名詞	普通名詞	一般	*	*	*	2	49	O	O
コート	コート	コート	コート-coat	名詞	普通名詞	一般	*	*	*	2	50	O	O
と	ト	ト	と	助詞	格助詞	*	*	*	*	2	51	O	O
し	シ	スル	為る	動詞	非自立可能	*	*	サ行変格	連用形-一般	2	52	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	2	53	O	O
臨時	リンジ	リンジ	臨時	名詞	普通名詞	一般	*	*	*	2	54	O	O
的	テキ	テキ	的	接尾辞	形状詞的	*	*	*	*	2	55	O	O
に	ニ	ダ	だ	助動詞	*	*	*	助動詞-ダ	連用形-ニ	2	56	O	O
活用	カツヨー	カツヨウ	活用	名詞	普通名詞	サ変可能	*	*	*	2	57	O	O
せ	セ	スル	為る	動詞	非自立可能	*	*	サ行変格	未然形-セ	2	58	O	O
ざる	ザル	ズ	ず	助動詞	*	*	*	助動詞-ヌ	連体形-補助	2	59	O	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	2	60	O	O
え	エ	エル	得る	動詞	非自立可能	*	*	下一段-ア行	未然形-一般	2	61	O	O
なかっ	ナカッ	ナイ	ない	助動詞	*	*	*	助動詞-ナイ	連用形-促音便	2	62	O	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	終止形-一般	2	63	O	O
。	*	*	。	補助記号	句点	*	*	*	*	2	64	O	O

「	*	*	「	補助記号	括弧開	*	*	*	*	2	-6	O	O
少し	スコシ	スコシ	少し	副詞	*	*	*	*	*	2	-5	O	O
落ち着き	オチツキ	オチツク	落ち着く	動詞	一般	*	*	五段-カ行	連用形-一般	2	-4	O	O
すぎ	スギ	スギル	過ぎる	動詞	非自立可能	*	*	上一段-ガ行	連用形-一般	2	-3	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	2	-2	O	O
い	イ	イル	居る	動詞	非自立可能	*	*	上一段-ア行	連用形-一般	2	-1	O	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	連体形-一般	2	0	O	O
ところ	トコロ	トコロ	所	名詞	普通名詞	副詞可能	*	*	*	2	1	B-C	B-C
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	2	2	I-C	I-C
ある	アル	アル	有る	動詞	非自立可能	*	*	五段-ラ行	終止形-一般	2	3	O	O
。	*	*	。	補助記号	句点	*	*	*	*	2	4	O	O

ところ	トコロ	トコロ	所	名詞	普通名詞	副詞可能	*	*	*	2	1	B-A	B-A
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	2	2	I-A	I-A
次	ツギ	ツギ	次	名詞	普通名詞	一般	*	*	*	2	3	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	2	4	O	O
目	メ	メ	目	名詞	普通名詞	一般	*	*	*	2	5	O	O
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	2	6	O	O
さめ	サメ	サメル	冷める	動詞	一般	*	*	下一段-マ行	連用形-一般	2	7	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	2	8	O	O
みる	ミル	ミル	見る	動詞	非自立可能	*	*	上一段-マ行	終止形-一般	2	9	O	O
と	ト	ト	と	助詞	接続助詞	*	*	*	*	2	10	O	O
家	イエ	イエ	家	名詞	普通名詞	一般	*	*	*	2	11	O	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	2	12	O	O
ふとん	フトン	フトン	布団	名詞	普通名詞	一般	*	*	*	2	13	O	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	2	14	O	O
中	ナカ	ナカ	中	名詞	普通名詞	副詞可能	*	*	*	2	15	O	O
でし	デシ	デス	です	助動詞	*	*	*	助動詞-デス	連用形-一般	2	16	O	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	終止形-一般	2	17	O	O
。	*	*	。	補助記号	句点	*	*	*	*	2	18	O	O

ところ	トコロ	トコロ	所	名詞	普通名詞	副詞可能	*	*	*	2	1	B-A	B-A
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	2	2	I-A	I-A
、	*	*	、	補助記号	読点	*	*	*	*	2	3	O	O
外角	ガイカク	ガイカク	外角	名詞	普通名詞	一般	*	*	*	2	4	O	O
低め	ヒクメ	ヒクメ	低め	形状詞	一般	*	*	*	*	2	5	O	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	2	6	O	O
直球	チョッキュー	チョッキュウ	直球	名詞	普通名詞	一般	*	*	*	2	7	O	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	2	8	O	O
踏み込ん	フミコン	フミコム	踏み込む	動詞	一般	*	*	五段-マ行	連用形-撥音便	2	9	O	O
で	デ	テ	て	助詞	接続助詞	*	*	*	*	2	10	O	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	2	11	O	O
殊勲	シュクン	シュクン	殊勲	名詞	普通名詞	一般	*	*	*	2	12	O	O
打	ダ	ダ	打	接尾辞	名詞的	一般	*	*	*	2	13	O	O
。	*	*	。	補助記号	句点	*	*	*	*	2	14	O	O

ところ	トコロ	トコロ	所	名詞	普通名詞	副詞可能	*	*	*	2	1	B-A	B-A
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	2	2	I-A	I-A
、	*	*	、	補助記号	読点	*	*	*	*	2	3	O	O
初	ハツ	ハツ	初	名詞	普通名詞	一般	*	*	*	2	4	O	O
送電	ソーデン	ソウデン	送電	名詞	普通名詞	サ変可能	*	*	*	2	5	O	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	2	6	O	O
際	サイ	サイ	際	名詞	普通名詞	副詞可能	*	*	*	2	7	O	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	2	8	O	O
過熱	カネツ	カネツ	過熱	名詞	普通名詞	サ変可能	*	*	*	2	9	O	O
器	キ	キ	器	接尾辞	名詞的	一般	*	*	*	2	10	O	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	2	11	O	O
使わ	ツカワ	ツカウ	使う	動詞	一般	*	*	五段-ワア行	未然形-一般	2	12	O	O
ず	ズ	ズ	ず	助動詞	*	*	*	助動詞-ヌ	連用形-一般	2	13	O	O
、	*	*	、	補助記号	読点	*	*	*	*	2	14	O	O
蒸発	ジョーハツ	ジョウハツ	蒸発	名詞	普通名詞	サ変可能	*	*	*	2	15	O	O
器	キ	キ	器	接尾辞	名詞的	一般	*	*	*	2	16	O	O
だけ	ダケ	ダケ	だけ	助詞	副助詞	*	*	*	*	2	17	O	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	2	18	O	O
通し	トーシ	トオス	通す	動詞	非自立可能	*	*	五段-サ行	連用形-一般	2	19	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	2	20	O	O
タービン	タービン	タービン	タービン-turbine	名詞	普通名詞	一般	*	*	*	2	21	O	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	2	22	O	O
回し	マワシ	マワス	回す	動詞	一般	*	*	五段-サ行	連用形-一般	2	23	O	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	終止形-一般	2	24	O	O
。	*	*	。	補助記号	句点	*	*	*	*	2	25	O	O

ところ	トコロ	トコロ	所	名詞	普通名詞	副詞可能	*	*	*	2	1	B-A	B-A
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	2	2	I-A	I-A
、	*	*	、	補助記号	読点	*	*	*	*	2	3	O	O
天候	テンコー	テンコウ	天候	名詞	普通名詞	一般	*	*	*	2	4	O	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	2	5	O	O
急変	キューヘン	キュウヘン	急変	名詞	普通名詞	サ変可能	*	*	*	2	6	O	O
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	2	7	O	O
ある	アル	アル	有る	動詞	非自立可能	*	*	五段-ラ行	終止形-一般	2	8	O	O
から	カラ	カラ	から	助詞	接続助詞	*	*	*	*	2	9	O	O
と	ト	ト	と	助詞	格助詞	*	*	*	*	2	10	O	O
言わ	イワ	イウ	言う	動詞	一般	*	*	五段-ワア行	未然形-一般	2	11	O	O
れ	レ	レル	れる	助動詞	*	*	*	助動詞-レル	連用形-一般	2	12	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	2	13	O	O
いる	イル	イル	居る	動詞	非自立可能	*	*	上一段-ア行	連体形-一般	2	14	O	O
の	ノ	ノ	の	助詞	準体助詞	*	*	*	*	2	15	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	2	16	O	O
、	*	*	、	補助記号	読点	*	*	*	*	2	17	O	O
雨具	アマグ	アマグ	雨具	名詞	普通名詞	一般	*	*	*	2	18	O	O
も	モ	モ	も	助詞	係助詞	*	*	*	*	2	19	O	O
持た	モタ	モツ	持つ	動詞	一般	*	*	五段-タ行	未然形-一般	2	20	O	O
ず	ズ	ズ	ず	助動詞	*	*	*	助動詞-ヌ	連用形-一般	2	21	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	2	22	O	O
雨	アメ	アメ	雨	名詞	普通名詞	一般	*	*	*	2	23	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	2	24	O	O
ぬれ	ヌレ	ヌレル	濡れる	動詞	一般	*	*	下一段-ラ行	連用形-一般	2	25	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	2	26	O	O
い	イ	イル	居る	動詞	非自立可能	*	*	上一段-ア行	連用形-一般	2	27	O	O
たり	タリ	タリ	たり	助詞	副助詞	*	*	*	*	2	28	O	O
、	*	*	、	補助記号	読点	*	*	*	*	2	29	O	O
地図	チズ	チズ	地図	名詞	普通名詞	一般	*	*	*	2	30	O	O
も	モ	モ	も	助詞	係助詞	*	*	*	*	2	31	O	O
磁石	ジシャク	ジシャク	磁石	名詞	普通名詞	一般	*	*	*	2	32	O	O
も	モ	モ	も	助詞	係助詞	*	*	*	*	2	33	O	O
持た	モタ	モツ	持つ	動詞	一般	*	*	五段-タ行	未然形-一般	2	34	O	O
ず	ズ	ズ	ず	助動詞	*	*	*	助動詞-ヌ	連用形-一般	2	35	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	2	36	O	O
霧	キリ	キリ	霧	名詞	普通名詞	一般	*	*	*	2	37	O	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	2	38	O	O
中	ナカ	ナカ	中	名詞	普通名詞	副詞可能	*	*	*	2	39	O	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	2	40	O	O
道	ミチ	ミチ	道	名詞	普通名詞	一般	*	*	*	2	41	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	2	42	O	O
迷っ	マヨッ	マヨウ	迷う	動詞	一般	*	*	五段-ワア行	連用形-促音便	2	43	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	2	44	O	O
い	イ	イル	居る	動詞	非自立可能	*	*	上一段-ア行	連用形-一般	2	45	O	O
たり	タリ	タリ	たり	助詞	副助詞	*	*	*	*	2	46	O	O
…	*	*	…	補助記号	一般	*	*	*	*	2	47	O	O
…	*	*	…	補助記号	一般	*	*	*	*	2	48	O	O
。	*	*	。	補助記号	句点	*	*	*	*	2	49	O	O

ところ	トコロ	トコロ	所	名詞	普通名詞	副詞可能	*	*	*	2	1	B-A	B-A
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	2	2	I-A	I-A
思わ	オモワ	オモウ	思う	動詞	一般	*	*	五段-ワア行	未然形-一般	2	3	O	O
ぬ	ヌ	ズ	ず	助動詞	*	*	*	助動詞-ヌ	連体形-一般	2	4	O	O
落とし穴	オトシアナ	オトシアナ	落とし穴	名詞	普通名詞	一般	*	*	*	2	5	O	O
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	2	6	O	O
待ち受け	マチウケ	マチウケル	待ち受ける	動詞	一般	*	*	下一段-カ行	連用形-一般	2	7	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	2	8	O	O
い	イ	イル	居る	動詞	非自立可能	*	*	上一段-ア行	連用形-一般	2	9	O	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	終止形-一般	2	10	O	O
。	*	*	。	補助記号	句点	*	*	*	*	2	11	O	O

後藤田	ゴトーダ	ゴトウダ	ゴトウダ	名詞	固有名詞	人名	姓	*	*	2	-19	O	O
氏	シ	シ	氏	接尾辞	名詞的	一般	*	*	*	2	-18	O	O
　	*	*	　	空白	*	*	*	*	*	2	-17	O	O
自衛	ジエー	ジエイ	自衛	名詞	普通名詞	サ変可能	*	*	*	2	-16	O	O
隊	タイ	タイ	隊	接尾辞	名詞的	一般	*	*	*	2	-15	O	O
だ	ダ	ダ	だ	助動詞	*	*	*	助動詞-ダ	終止形-一般	2	-14	O	O
って	ッテ	ッテ	って	助詞	副助詞	*	*	*	*	2	-13	O	O
現場	ゲンバ	ゲンバ	現場	名詞	普通名詞	一般	*	*	*	2	-12	O	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	2	-11	O	O
状況	ジョーキョー	ジョウキョウ	状況	名詞	普通名詞	一般	*	*	*	2	-10	O	O
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	2	-9	O	O
分から	ワカラ	ワカル	分かる	動詞	一般	*	*	五段-ラ行	未然形-一般	2	-8	O	O
なけれ	ナケレ	ナイ	ない	助動詞	*	*	*	助動詞-ナイ	仮定形-一般	2	-7	O	O
ば	バ	バ	ば	助詞	接続助詞	*	*	*	*	2	-6	O	O
、	*	*	、	補助記号	読点	*	*	*	*	2	-5	O	O
どこ	ドコ	ドコ	何処	代名詞	*	*	*	*	*	2	-4	O	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	2	-3	O	O
何	ナン	ナニ	何	代名詞	*	*	*	*	*	2	-2	O	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	2	-1	O	O
し	シ	スル	為る	動詞	非自立可能	*	*	サ行変格	連用形-一般	2	0	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	2	1	B-F	B-F
いい	イー	ヨイ	良い	形容詞	非自立可能	*	*	形容詞	終止形-一般	2	2	I-F	I-F
か	カ	カ	か	助詞	副助詞	*	*	*	*	2	3	O	O
分から	ワカラ	ワカル	分かる	動詞	一般	*	*	五段-ラ行	未然形-一般	2	4	O	O
ない	ナイ	ナイ	ない	助動詞	*	*	*	助動詞-ナイ	終止形-一般	2	5	O	O
。	*	*	。	補助記号	句点	*	*	*	*	2	6	O	O

自分	ジブン	ジブン	自分	名詞	普通名詞	一般	*	*	*	2	-3	O	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	2	-2	O	O
修理	シューリ	シュウリ	修理	名詞	普通名詞	サ変可能	*	*	*	2	-1	O	O
