ない	ナイ	ナイ	ない	助動詞	*	*	*	助動詞-ナイ	終止形-一般	2	35	O	O
と	ト	ト	と	助詞	格助詞	*	*	*	*	2	36	O	O
いう	ユー	イウ	言う	動詞	一般	*	*	五段-ワア行	連体形-一般	2	37	O	O
アキレス	アキレス	アキレス	アキレス-Achilles	名詞	固有名詞	人名	一般	*	*	2	38	O	O
けん	ケン	ケン	ケン	名詞	固有名詞	人名	名	*	*	2	39	O	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	2	40	O	O
抱え込ん	カカエコン	カカエコム	抱え込む	動詞	一般	*	*	五段-マ行	連用形-撥音便	2	41	O	O
で	デ	テ	て	助詞	接続助詞	*	*	*	*	2	42	O	O
しまっ	シマッ	シマウ	仕舞う	動詞	非自立可能	*	*	五段-ワア行	連用形-促音便	2	43	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	2	44	O	O
いる	イル	イル	居る	動詞	非自立可能	*	*	上一段-ア行	連体形-一般	2	45	O	O
よう	ヨー	ヨウ	様	形状詞	助動詞語幹	*	*	*	*	2	46	O	O
だ	ダ	ダ	だ	助動詞	*	*	*	助動詞-ダ	終止形-一般	2	47	O	O
。	*	*	。	補助記号	句点	*	*	*	*	2	48	O	O

ところ	トコロ	トコロ	所	名詞	普通名詞	副詞可能	*	*	*	2	1	B-A	B-A
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	2	2	I-A	I-A
次	ツギ	ツギ	次	名詞	普通名詞	一般	*	*	*	2	3	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	2	4	O	O
目	メ	メ	目	名詞	普通名詞	一般	*	*	*	2	5	O	O
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	2	6	O	O
さめ	サメ	サメル	冷める	動詞	一般	*	*	下一段-マ行	連用形-一般	2	7	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	2	8	O	O
みる	ミル	ミル	見る	動詞	非自立可能	*	*	上一段-マ行	終止形-一般	2	9	O	O
と	ト	ト	と	助詞	接続助詞	*	*	*	*	2	10	O	O
家	イエ	イエ	家	名詞	普通名詞	一般	*	*	*	2	11	O	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	2	12	O	O
ふとん	フトン	フトン	布団	名詞	普通名詞	一般	*	*	*	2	13	O	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	2	14	O	O
中	ナカ	ナカ	中	名詞	普通名詞	副詞可能	*	*	*	2	15	O	O
でし	デシ	デス	です	助動詞	*	*	*	助動詞-デス	連用形-一般	2	16	O	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	終止形-一般	2	17	O	O
。	*	*	。	補助記号	句点	*	*	*	*	2	18	O	O

生き	イキ	イキル	生きる	動詞	一般	*	*	上一段-カ行	連用形-一般	2	-1	O	O
て	テ	テル	てる	助動詞	*	*	*	下一段-タ行	連用形-一般	2	0	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	2	1	B-C	B-C
よかっ	ヨカッ	ヨイ	良い	形容詞	非自立可能	*	*	形容詞	連用形-促音便	2	2	I-C	I-C
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	終止形-一般	2	3	O	O
。	*	*	。	補助記号	句点	*	*	*	*	2	4	O	O

と	ト	ト	と	助詞	格助詞	*	*	*	*	2	-27	O	O
すれ	スレ	スル	為る	動詞	非自立可能	*	*	サ行変格	仮定形-一般	2	-26	O	O
ば	バ	バ	ば	助詞	接続助詞	*	*	*	*	2	-25	O	O
、	*	*	、	補助記号	読点	*	*	*	*	2	-24	O	O
素材	ソザイ	ソザイ	素材	名詞	普通名詞	一般	*	*	*	2	-23	O	O
主義	シュギ	シュギ	主義	名詞	普通名詞	一般	*	*	*	2	-22	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	2	-21	O	O
陥る	オチール	オチイル	陥る	動詞	一般	*	*	五段-ラ行	連体形-一般	2	-20	O	O
訳	ワケ	ワケ	訳	名詞	普通名詞	一般	*	*	*	2	-19	O	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	2	-18	O	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	2	-17	O	O
ない	ナイ	ナイ	無い	形容詞	非自立可能	*	*	形容詞	終止形-一般	2	-16	O	O
が	ガ	ガ	が	助詞	接続助詞	*	*	*	*	2	-15	O	O
、	*	*	、	補助記号	読点	*	*	*	*	2	-14	O	O
投稿	トーコー	トウコウ	投稿	名詞	普通名詞	サ変可能	*	*	*	2	-13	O	O
短歌	タンカ	タンカ	短歌	名詞	普通名詞	一般	*	*	*	2	-12	O	O
欄	ラン	ラン	欄	名詞	普通名詞	一般	*	*	*	2	-11	O	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	2	-10	O	O
「	*	*	「	補助記号	括弧開	*	*	*	*	2	-9	O	O
時代	ジダイ	ジダイ	時代	名詞	普通名詞	一般	*	*	*	2	-8	O	O
と	ト	ト	と	助詞	格助詞	*	*	*	*	2	-7	O	O
生活	セーカツ	セイカツ	生活	名詞	普通名詞	サ変可能	*	*	*	2	-6	O	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	2	-5	O	O
映す	ウツス	ウツス	映す	動詞	一般	*	*	五段-サ行	連体形-一般	2	-4	O	O
鏡	カガミ	カガミ	鏡	名詞	普通名詞	一般	*	*	*	2	-3	O	O
」	*	*	」	補助記号	括弧閉	*	*	*	*	2	-2	O	O
と	ト	ト	と	助詞	格助詞	*	*	*	*	2	-1	O	O
いっ	イッ	イウ	言う	動詞	一般	*	*	五段-ワア行	連用形-促音便	2	0	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	2	1	B-F	B-F
よい	ヨイ	ヨイ	良い	形容詞	非自立可能	*	*	形容詞	終止形-一般	2	2	I-F	I-F
。	*	*	。	補助記号	句点	*	*	*	*	2	3	O	O

良い	ヨイ	ヨイ	良い	形容詞	非自立可能	*	*	形容詞	連体形-一般	2	-18	O	O
病院	ビョーイン	ビョウイン	病院	名詞	普通名詞	一般	*	*	*	2	-17	O	O
と	ト	ト	と	助詞	格助詞	*	*	*	*	2	-16	O	O
めぐり合い	メグリアイ	メグリアウ	巡り会う	動詞	一般	*	*	五段-ワア行	連用形-一般	2	-15	O	O
、	*	*	、	補助記号	読点	*	*	*	*	2	-14	O	O
母	ハハ	ハハ	母	名詞	普通名詞	一般	*	*	*	2	-13	O	O
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	2	-12	O	O
亡くなっ	ナクナッ	ナクナル	亡くなる	動詞	一般	*	*	五段-ラ行	連用形-促音便	2	-11	O	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	連体形-一般	2	-10	O	O
時	トキ	トキ	時	名詞	普通名詞	副詞可能	*	*	*	2	-9	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	2	-8	O	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	2	-7	O	O
、	*	*	、	補助記号	読点	*	*	*	*	2	-6	O	O
周囲	シューイ	シュウイ	周囲	名詞	普通名詞	一般	*	*	*	2	-5	O	O
から	カラ	カラ	から	助詞	格助詞	*	*	*	*	2	-4	O	O
「	*	*	「	補助記号	括弧開	*	*	*	*	2	-3	O	O
親	オヤ	オヤ	親	名詞	普通名詞	一般	*	*	*	2	-2	O	O
孝行	コーコー	コウコウ	孝行	名詞	普通名詞	サ変形状詞可能	*	*	*	2	-1	O	O
でき	デキ	デキル	出来る	動詞	非自立可能	*	*	上一段-カ行	連用形-一般	2	0	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	2	1	B-C	B-C
よかっ	ヨカッ	ヨイ	良い	形容詞	非自立可能	*	*	形容詞	連用形-促音便	2	2	I-C	I-C
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	終止形-一般	2	3	O	O
ね	ネ	ネ	ね	助詞	終助詞	*	*	*	*	2	4	O	O
」	*	*	」	補助記号	括弧閉	*	*	*	*	2	5	O	O
と	ト	ト	と	助詞	格助詞	*	*	*	*	2	6	O	O
言わ	イワ	イウ	言う	動詞	一般	*	*	五段-ワア行	未然形-一般	2	7	O	O
れ	レ	レル	れる	助動詞	*	*	*	助動詞-レル	連用形-一般	2	8	O	O
まし	マシ	マス	ます	助動詞	*	*	*	助動詞-マス	連用形-一般	2	9	O	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	終止形-一般	2	10	O	O
。	*	*	。	補助記号	句点	*	*	*	*	2	11	O	O

組織	ソシキ	ソシキ	組織	名詞	普通名詞	サ変可能	*	*	*	2	-15	O	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	2	-14	O	O
見え	ミエ	ミエル	見える	動詞	一般	*	*	下一段-ア行	未然形-一般	2	-13	O	O
ない	ナイ	ナイ	ない	助動詞	*	*	*	助動詞-ナイ	連体形-一般	2	-12	O	O
ルール	ルール	ルール	ルール-rule	名詞	普通名詞	一般	*	*	*	2	-11	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	2	-10	O	O
従う	シタガウ	シタガウ	従う	動詞	一般	*	*	五段-ワア行	連体形-一般	2	-9	O	O
限り	カギリ	カギリ	限り	名詞	普通名詞	副詞可能	*	*	*	2	-8	O	O
、	*	*	、	補助記号	読点	*	*	*	*	2	-7	O	O
自分	ジブン	ジブン	自分	名詞	普通名詞	一般	*	*	*	2	-6	O	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	2	-5	O	O
善悪	ゼンアク	ゼンアク	善悪	名詞	普通名詞	一般	*	*	*	2	-4	O	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	2	-3	O	O
判断	ハンダン	ハンダン	判断	名詞	普通名詞	サ変可能	*	*	*	2	-2	O	O
し	シ	スル	為る	動詞	非自立可能	*	*	サ行変格	未然形-一般	2	-1	O	O
なく	ナク	ナイ	ない	助動詞	*	*	*	助動詞-ナイ	連用形-一般	2	0	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	2	1	B-F	B-F
いい	イー	ヨイ	良い	形容詞	非自立可能	*	*	形容詞	連体形-一般	2	2	I-F	I-F
日本	ニッポン	ニッポン	日本	名詞	固有名詞	地名	国	*	*	2	3	O	O
社会	シャカイ	シャカイ	社会	名詞	普通名詞	一般	*	*	*	2	4	O	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	2	5	O	O
生きる	イキル	イキル	生きる	動詞	一般	*	*	上一段-カ行	連体形-一般	2	6	O	O
の	ノ	ノ	の	助詞	準体助詞	*	*	*	*	2	7	O	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	2	8	O	O
楽	ラク	ラク	楽	名詞	普通名詞	形状詞可能	*	*	*	2	9	O	O
だ	ダ	ダ	だ	助動詞	*	*	*	助動詞-ダ	終止形-一般	2	10	O	O
と	ト	ト	と	助詞	格助詞	*	*	*	*	2	11	O	O
も	モ	モ	も	助詞	係助詞	*	*	*	*	2	12	O	O
思う	オモウ	オモウ	思う	動詞	一般	*	*	五段-ワア行	終止形-一般	2	13	O	O
。	*	*	。	補助記号	句点	*	*	*	*	2	14	O	O

要	ヨー	ヨウ	要	名詞	普通名詞	一般	*	*	*	2	-5	O	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	2	-4	O	O
「	*	*	「	補助記号	括弧開	*	*	*	*	2	-3	O	O
大阪	オーサカ	オオサカ	オオサカ	名詞	固有名詞	地名	一般	*	*	2	-2	O	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	2	-1	O	O
やっ	ヤッ	ヤル	遣る	動詞	非自立可能	*	*	五段-ラ行	連用形-促音便	2	0	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	2	1	B-C	B-C
良かっ	ヨカッ	ヨイ	良い	形容詞	非自立可能	*	*	形容詞	連用形-促音便	2	2	I-C	I-C
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	終止形-一般	2	3	O	O
」	*	*	」	補助記号	括弧閉	*	*	*	*	2	4	O	O
と	ト	ト	と	助詞	格助詞	*	*	*	*	2	5	O	O
言わ	イワ	イウ	言う	動詞	一般	*	*	五段-ワア行	未然形-一般	2	6	O	O
れ	レ	レル	れる	助動詞	*	*	*	助動詞-レル	連用形-一般	2	7	O	O
たら	タラ	タ	た	助動詞	*	*	*	助動詞-タ	仮定形-一般	2	8	O	O
大	ダイ	ダイ	大	接頭辞	*	*	*	*	*	2	9	O	O
成功	セーコー	セイコウ	成功	名詞	普通名詞	サ変可能	*	*	*	2	10	O	O
です	デス	デス	です	助動詞	*	*	*	助動詞-デス	終止形-一般	2	11	O	O
。	*	*	。	補助記号	句点	*	*	*	*	2	12	O	O

それぞれ	ソレゾレ	ソレゾレ	其々	名詞	普通名詞	副詞可能	*	*	*	2	-20	O	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	2	-19	O	O
予算	ヨサン	ヨサン	予算	名詞	普通名詞	一般	*	*	*	2	-18	O	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	2	-17	O	O
必要	ヒツヨー	ヒツヨウ	必要	名詞	普通名詞	形状詞可能	*	*	*	2	-16	O	O
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	2	-15	O	O
あっ	アッ	アル	有る	動詞	非自立可能	*	*	五段-ラ行	連用形-促音便	2	-14	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	2	-13	O	O
計画	ケーカク	ケイカク	計画	名詞	普通名詞	サ変可能	*	*	*	2	-12	O	O
さ	サ	スル	為る	動詞	非自立可能	*	*	サ行変格	未然形-サ	2	-11	O	O
れ	レ	レル	れる	助動詞	*	*	*	助動詞-レル	連用形-一般	2	-10	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	2	-9	O	O
いる	イル	イル	居る	動詞	非自立可能	*	*	上一段-ア行	連体形-一般	2	-8	O	O
の	ノ	ノ	の	助詞	準体助詞	*	*	*	*	2	-7	O	O
で	デ	ダ	だ	助動詞	*	*	*	助動詞-ダ	連用形-一般	2	-6	O	O
あり	アリ	アル	有る	動詞	非自立可能	*	*	五段-ラ行	連用形-一般	2	-5	O	O
、	*	*	、	補助記号	読点	*	*	*	*	2	-4	O	O
いきなり	イキナリ	イキナリ	行成	副詞	*	*	*	*	*	2	-3	O	O
それ	ソレ	ソレ	其れ	代名詞	*	*	*	*	*	2	-2	O	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	2	-1	O	O
ゼロ	ゼロ	ゼロ	ゼロ-zero	名詞	数詞	*	*	*	*	2	0	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	2	1	B-C	B-C
せよ	セヨ	スル	為る	動詞	非自立可能	*	*	サ行変格	命令形	2	2	I-C	I-C
と	ト	ト	と	助詞	格助詞	*	*	*	*	2	3	O	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	2	4	O	O
、	*	*	、	補助記号	読点	*	*	*	*	2	5	O	O
でき	デキ	デキル	出来る	動詞	非自立可能	*	*	上一段-カ行	未然形-一般	2	6	O	O
ない	ナイ	ナイ	ない	助動詞	*	*	*	助動詞-ナイ	連体形-一般	2	7	O	O
相談	ソーダン	ソウダン	相談	名詞	普通名詞	サ変可能	*	*	*	2	8	O	O
で	デ	ダ	だ	助動詞	*	*	*	助動詞-ダ	連用形-一般	2	9	O	O
ある	アル	アル	有る	動詞	非自立可能	*	*	五段-ラ行	終止形-一般	2	10	O	O
。	*	*	。	補助記号	句点	*	*	*	*	2	11	O	O

それ	ソレ	ソレ	其れ	代名詞	*	*	*	*	*	2	-28	O	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	2	-27	O	O
も	モ	モ	も	助詞	係助詞	*	*	*	*	2	-26	O	O
、	*	*	、	補助記号	読点	*	*	*	*	2	-25	O	O
震災	シンサイ	シンサイ	震災	名詞	普通名詞	一般	*	*	*	2	-24	O	O
一	イチ	イチ	一	名詞	数詞	*	*	*	*	2	-23	O	O
カ月	カゲツ	カゲツ	箇月	名詞	普通名詞	助数詞可能	*	*	*	2	-22	O	O
ほど	ホド	ホド	ほど	助詞	副助詞	*	*	*	*	2	-21	O	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	2	-20	O	O
倒壊	トーカイ	トウカイ	倒壊	名詞	普通名詞	サ変可能	*	*	*	2	-19	O	O
家屋	カオク	カオク	家屋	名詞	普通名詞	一般	*	*	*	2	-18	O	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	2	-17	O	O
撤去	テッキョ	テッキョ	撤去	名詞	普通名詞	サ変可能	*	*	*	2	-16	O	O
作業	サギョー	サギョウ	作業	名詞	普通名詞	サ変可能	*	*	*	2	-15	O	O
員	イン	イン	員	接尾辞	名詞的	一般	*	*	*	2	-14	O	O
以外	イガイ	イガイ	以外	名詞	普通名詞	副詞可能	*	*	*	2	-13	O	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	2	-12	O	O
人影	ヒトカゲ	ヒトカゲ	人影	名詞	普通名詞	一般	*	*	*	2	-11	O	O
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	2	-10	O	O
消え	キエ	キエル	消える	動詞	一般	*	*	下一段-ア行	連用形-一般	2	-9	O	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	連体形-一般	2	-8	O	O
街	マチ	マチ	街	名詞	普通名詞	一般	*	*	*	2	-7	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	2	-6	O	O
、	*	*	、	補助記号	読点	*	*	*	*	2	-5	O	O
以前	イゼン	イゼン	以前	名詞	普通名詞	副詞可能	*	*	*	2	-4	O	O
ほど	ホド	ホド	ほど	助詞	副助詞	*	*	*	*	2	-3	O	O
で	デ	ダ	だ	助動詞	*	*	*	助動詞-ダ	連用形-一般	2	-2	O	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	2	-1	O	O
ない	ナイ	ナイ	無い	形容詞	非自立可能	*	*	形容詞	終止形-一般	2	0	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	2	1	B-F	B-F
せよ	セヨ	スル	為る	動詞	非自立可能	*	*	サ行変格	命令形	2	2	I-F	I-F
、	*	*	、	補助記号	読点	*	*	*	*	2	3	O	O
華やか	ハナヤカ	ハナヤカ	華やか	形状詞	一般	*	*	*	*	2	4	O	O
な	ナ	ダ	だ	助動詞	*	*	*	助動詞-ダ	連体形-一般	2	5	O	O
若者	ワカモノ	ワカモノ	若者	名詞	普通名詞	一般	*	*	*	2	6	O	O
も	モ	モ	も	助詞	係助詞	*	*	*	*	2	7	O	O
目立ち	メダチ	メダツ	目立つ	動詞	一般	*	*	五段-タ行	連用形-一般	2	8	O	O
始め	ハジメ	ハジメル	始める	動詞	非自立可能	*	*	下一段-マ行	連用形-一般	2	9	O	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	終止形-一般	2	10	O	O
。	*	*	。	補助記号	句点	*	*	*	*	2	11	O	O

いずれ	イズレ	イズレ	何れ	代名詞	*	*	*	*	*	2	0	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	2	1	B-B	B-B
せよ	セヨ	スル	為る	動詞	非自立可能	*	*	サ行変格	命令形	2	2	I-B	I-B
、	*	*	、	補助記号	読点	*	*	*	*	2	3	O	O
台湾	タイワン	タイワン	タイワン	名詞	固有名詞	地名	一般	*	*	2	4	O	O
側	ガワ	ガワ	側	名詞	普通名詞	一般	*	*	*	2	5	O	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	2	6	O	O
李	リ	リ	リ	名詞	固有名詞	人名	姓	*	*	2	7	O	O
総統	ソートー	ソウトウ	総統	名詞	普通名詞	一般	*	*	*	2	8	O	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	2	9	O	O
「	*	*	「	補助記号	括弧開	*	*	*	*	2	10	O	O
私的	シテキ	シテキ	私的	形状詞	一般	*	*	*	*	2	11	O	O
訪問	ホーモン	ホウモン	訪問	名詞	普通名詞	サ変可能	*	*	*	2	12	O	O
」	*	*	」	補助記号	括弧閉	*	*	*	*	2	13	O	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	2	14	O	O
次	ツギ	ツギ	次	名詞	普通名詞	一般	*	*	*	2	15	O	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	2	16	O	O
目標	モクヒョー	モクヒョウ	目標	名詞	普通名詞	一般	*	*	*	2	17	O	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	2	18	O	O
日本	ニッポン	ニッポン	日本	名詞	固有名詞	地名	国	*	*	2	19	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	2	20	O	O
定め	サダメ	サダメル	定める	動詞	一般	*	*	下一段-マ行	連用形-一般	2	21	O	O
、	*	*	、	補助記号	読点	*	*	*	*	2	22	O	O
京大	キョーダイ	キョウダイ	京大	名詞	固有名詞	一般	*	*	*	2	23	O	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	2	24	O	O
同窓	ドーソー	ドウソウ	同窓	名詞	普通名詞	一般	*	*	*	2	25	O	O
会	カイ	カイ	会	名詞	普通名詞	一般	*	*	*	2	26	O	O
や	ヤ	ヤ	や	助詞	副助詞	*	*	*	*	2	27	O	O
十	ジュー	ジュウ	十	名詞	数詞	*	*	*	*	2	28	O	O
一	イチ	イチ	一	名詞	数詞	*	*	*	*	2	29	O	O
月	ガツ	ガツ	月	名詞	普通名詞	助数詞可能	*	*	*	2	30	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	2	31	O	O
大阪	オーサカ	オオサカ	オオサカ	名詞	固有名詞	地名	一般	*	*	2	32	O	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	2	33	O	O
開か	ヒラカ	ヒラク	開く	動詞	一般	*	*	五段-カ行	未然形-一般	2	34	O	O
れる	レル	レル	れる	助動詞	*	*	*	助動詞-レル	連体形-一般	2	35	O	O
アジア	アジア	アジア	アジア-Asia	名詞	固有名詞	地名	一般	*	*	2	36	O	O
・	*	*	・	補助記号	一般	*	*	*	*	2	37	O	O
太平	タイヘー	タイヘイ	タイヘイ-外国	名詞	固有名詞	地名	一般	*	*	2	38	O	O
洋	ヨー	ヨウ	洋	接尾辞	名詞的	一般	*	*	*	2	39	O	O
経済	ケーザイ	ケイザイ	経済	名詞	普通名詞	一般	*	*	*	2	40	O	O
協力	キョーリョク	キョウリョク	協力	名詞	普通名詞	サ変可能	*	*	*	2	41	O	O
会議	カイギ	カイギ	会議	名詞	普通名詞	サ変可能	*	*	*	2	42	O	O
（	*	*	（	補助記号	括弧開	*	*	*	*	2	43	O	O
ＡＰＥＣ	エーペック	エーペック	ＡＰＥＣ	名詞	普通名詞	一般	*	*	*	2	44	O	O
）	*	*	）	補助記号	括弧閉	*	*	*	*	2	45	O	O
非	ヒ	ヒ	非	接頭辞	*	*	*	*	*	2	46	O	O
公式	コーシキ	コウシキ	公式	名詞	普通名詞	形状詞可能	*	*	*	2	47	O	O
首脳	シュノー	シュノウ	首脳	名詞	普通名詞	一般	*	*	*	2	48	O	O
会議	カイギ	カイギ	会議	名詞	普通名詞	サ変可能	*	*	*	2	49	O	O
へ	エ	ヘ	へ	助詞	格助詞	*	*	*	*	2	50	O	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	2	51	O	O
出席	シュッセキ	シュッセキ	出席	名詞	普通名詞	サ変可能	*	*	*	2	52	O	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	2	53	O	O
狙っ	ネラッ	ネラウ	狙う	動詞	一般	*	*	五段-ワア行	連用形-促音便	2	54	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	2	55	O	O
いる	イル	イル	居る	動詞	非自立可能	*	*	上一段-ア行	連体形-一般	2	56	O	O
よう	ヨー	ヨウ	様	形状詞	助動詞語幹	*	*	*	*	2	57	O	O
だ	ダ	ダ	だ	助動詞	*	*	*	助動詞-ダ	終止形-一般	2	58	O	O
